Timestamp,Temperature,Pressure,Vibration,Fluid Level
2020-01-01 00:00:00.000000000,25.910812541997856,874.7407840693494,0.8822498700415001,5.558599641055051
2020-01-01 03:30:15.661566156,27.23873221100733,844.9629912136859,0.39885524452826293,43.372133747725115
2020-01-01 07:00:31.323132313,13.709519790430825,889.3757644632913,0.451322335278617,77.80122670378981
2020-01-01 10:30:46.984698469,38.899140971111144,1113.626903839764,0.5166030946561281,90.31713177474371
2020-01-01 14:01:02.646264626,14.344157769849662,1182.3681834011977,0.8619435022230992,53.84652118402046
2020-01-01 17:31:18.307830783,10.533325367039033,833.3153130023923,0.7763150216282508,98.89403356407142
2020-01-01 21:01:33.969396939,19.448099746082207,1060.4049531904707,0.04677489140569069,43.65516811641827
2020-01-02 00:31:49.630963096,15.848398413162483,848.6099074456914,0.4741728691418581,56.68047868552068
2020-01-02 04:02:05.292529252,36.0960364502036,842.330467812082,0.9708198787031111,12.356073666381418
2020-01-02 07:32:20.954095409,18.899910030805135,1160.126746448266,0.47409529885272916,25.526008725797166
2020-01-02 11:02:36.615661566,18.417947236493003,1042.913635980064,0.907848910792195,7.925237907738536
2020-01-02 14:32:52.277227722,37.016457960964146,1107.2771206804618,0.6451070591563488,37.68357859838031
2020-01-02 18:03:07.938793879,10.538352424982348,1018.0006076986867,0.38619756773309155,78.53360189582938
2020-01-02 21:33:23.600360036,26.373148784604208,1002.1587268897747,0.9269107544677152,86.27134931331926
2020-01-03 01:03:39.261926192,32.68383216121113,1081.9577220677868,0.07376412689948486,2.4970569417995137
2020-01-03 04:33:54.923492349,20.780777150526582,971.5107568114638,0.4462648655095244,51.76875556176189
2020-01-03 08:04:10.585058505,11.959647851924268,906.8869171600064,0.6578897949516037,10.705226528827506
2020-01-03 11:34:26.246624662,21.657422548679094,923.9484331958224,0.2784992072978133,66.92303633654353
2020-01-03 15:04:41.908190819,17.179087322766236,945.7029252680373,0.3001369291219853,40.57742597678591
2020-01-03 18:34:57.569756975,30.162402602755467,1083.744392028809,0.12952895506846207,4.478856482137172
2020-01-03 22:05:13.231323132,22.36036545229217,870.0576686298086,0.2640164602137217,11.294432101693175
2020-01-04 01:35:28.892889288,16.55343667560956,863.893287362745,0.012673151344158584,82.68153954836602
2020-01-04 05:05:44.554455445,27.796614573692906,913.2988765531433,0.7624390550491541,82.87679552358973
2020-01-04 08:36:00.216021602,20.735313005662753,1011.1376011415418,0.05402663398040208,5.399073695711875
2020-01-04 12:06:15.877587758,20.60289740267573,994.0870906431203,0.014012483144838939,30.221003781994995
2020-01-04 15:36:31.539153915,27.387106670727135,1189.708707525132,0.7680234144687695,1.3696561310673538
2020-01-04 19:06:47.200720072,25.17676828943323,954.0321504081205,0.7833125775706469,43.81455861610159
2020-01-04 22:37:02.862286228,30.941867627220727,1105.1223731659716,0.783299800776264,48.10466338008999
2020-01-05 02:07:18.523852385,28.29590757701572,1198.7273746521053,0.6537823126863318,32.93337154102669
2020-01-05 05:37:34.185418541,21.75421519235595,1138.4709813898444,0.6192845631637836,3.6846181747771323
2020-01-05 09:07:49.846984698,17.34098784551691,1111.8982066651513,0.7876571512069368,73.91243893470025
2020-01-05 12:38:05.508550855,37.121108611609344,820.8469162311726,0.6019296922438346,83.78113202536184
2020-01-05 16:08:21.170117011,39.402401033769955,1053.9575300839429,0.6850517855356169,30.643361283861324
2020-01-05 19:38:36.831683168,14.386279314720475,916.5872679112936,0.4301276476062339,44.35429369931183
2020-01-05 23:08:52.493249324,37.94687706379279,1193.3364208379821,0.04649754335911516,79.58630805050754
2020-01-06 02:39:08.154815481,23.28102035549039,846.1841457636314,0.3877370841117158,23.794827115441898
2020-01-06 06:09:23.816381638,35.08227551937884,1150.2989253414114,0.971042525365487,58.38761193007298
2020-01-06 09:39:39.477947794,19.792773016458597,978.3346956935634,0.980725474455791,6.342127277983012
2020-01-06 13:09:55.139513951,33.37496985160815,1171.0973586807008,0.44403670144040763,52.09042805066449
2020-01-06 16:40:10.801080108,32.182893041578865,1127.8592141945437,0.12229502687933025,34.75969312180356
2020-01-06 20:10:26.462646264,17.19219813164009,1138.406395441804,0.5423072745194446,35.040648153461106
2020-01-06 23:40:42.124212421,30.80623228069967,1165.4606976789062,0.03463224035910628,31.1679553619024
2020-01-07 03:10:57.785778577,20.93133713748336,909.4105283965714,0.05721400861538928,57.229847439634426
2020-01-07 06:41:13.447344734,28.34099236978828,947.6504019235024,0.35165756354735367,12.862335599681296
2020-01-07 10:11:29.108910891,13.729559652866712,934.993191105561,0.391713139796404,76.86569117516738
2020-01-07 13:41:44.770477047,32.030700802721526,1181.7651277683556,0.1406348392996425,72.51061273726651
2020-01-07 17:12:00.432043204,29.632526037789905,862.635079426014,0.7138457728810123,20.898511995082558
2020-01-07 20:42:16.093609360,36.26474824232485,894.2441497403051,0.8382620721412753,80.1472833582193
2020-01-08 00:12:31.755175517,21.293787954320734,1077.8153388209366,0.27753556468195517,52.867666102167064
2020-01-08 03:42:47.416741674,10.082907674330544,1169.8495630759292,0.13170658402149127,20.03479240635636
2020-01-08 07:13:03.078307830,16.099015275727368,1181.3941644185427,0.4995194019540886,39.31339234178244
2020-01-08 10:43:18.739873987,27.369054584656713,1073.4261928727647,0.3168055204318546,71.31547092409446
2020-01-08 14:13:34.401440144,24.688260091299277,1158.0341833204618,0.7339454330280567,70.83153922047828
2020-01-08 17:43:50.063006300,33.24156665537949,1110.0437343200815,0.36603561563968323,83.66260390669564
2020-01-08 21:14:05.724572457,15.515506376054839,1005.8220890020525,0.23332525952490757,74.32519278916459
2020-01-09 00:44:21.386138613,36.96792823966584,929.5180487444657,0.8012563965364075,96.00702552074176
2020-01-09 04:14:37.047704770,17.77008139786543,1080.9000773347539,0.27755045610473783,78.53372401219686
2020-01-09 07:44:52.709270927,33.0768155228719,806.7713318571346,0.2879104973777844,28.677444197372814
2020-01-09 11:15:08.370837083,31.10299894615936,883.6137377723228,0.7122507261228506,25.92118881559513
2020-01-09 14:45:24.032403240,14.880549093415208,875.8468885691542,0.16148170582748733,79.35266465926952
2020-01-09 18:15:39.693969396,37.03000375420519,865.8999851946255,0.4540294248152231,98.84316835025344
2020-01-09 21:45:55.355535553,22.414877950732198,865.9006297251061,0.035349045080646735,98.58083781523712
2020-01-10 01:16:11.017101710,32.49859179088156,1050.0698078719456,0.1375888304426759,15.215656860583826
2020-01-10 04:46:26.678667866,19.884618373541194,1186.5054881385477,0.8788734924438377,61.979125682902534
